Vehicle Style,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP
Sedan,Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Performance,Compact,39,28,586,24795
Sedan,Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Performance,Midsize,34,25,586,23145
Sedan,Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,36,27,586,24195
Sedan,Mazda,Millenia,2000,regular unleaded,210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,25,17,586,2381
Sedan,Mazda,Millenia,2000,regular unleaded,210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,25,17,586,2337
Sedan,Mazda,Millenia,2001,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,25,17,586,31025
Sedan,Mazda,Millenia,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,25,17,586,31075
Sedan,Mazda,Millenia,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,25,17,586,31675
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,27505
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,30550
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,29265
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,26905
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,28665
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,25980
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,27550
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,22,586,23720
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,28650
Convertible,Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,29450
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,28650
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,27550
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,29265
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,22,586,23970
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,29450
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,30550
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,27505
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,26905
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,26230
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,32205
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,28,21,586,32655
Convertible,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,28,21,586,28665
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,34,27,586,28600
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,36,27,586,26395
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,36,27,586,29330
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,36,27,586,31270
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,34,27,586,30065
Convertible,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,34,27,586,24915
Coupe,Mazda,MX-6,1995,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,24,18,586,2000
Coupe,Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,24,18,586,2000
Coupe,Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,24,18,586,2000
Coupe,Mazda,MX-6,1997,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,24,18,586,2000
Coupe,Mazda,RX-8,2009,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,31930
Coupe,Mazda,RX-8,2009,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,26435
Coupe,Mazda,RX-8,2009,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,27860
Coupe,Mazda,RX-8,2009,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,31000
Coupe,Mazda,RX-8,2009,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,26435
Coupe,Mazda,RX-8,2009,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,31700
Coupe,Mazda,RX-8,2009,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,28560
Coupe,Mazda,RX-8,2010,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,32140
Coupe,Mazda,RX-8,2010,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,26645
Coupe,Mazda,RX-8,2010,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,32810
Coupe,Mazda,RX-8,2010,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,26645
Coupe,Mazda,RX-8,2010,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,32110
Coupe,Mazda,RX-8,2011,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,32960
Coupe,Mazda,RX-8,2011,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,32260
Coupe,Mazda,RX-8,2011,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,32290
Coupe,Mazda,RX-8,2011,premium unleaded (required),232,2,MANUAL,rear wheel drive,4,Performance,Compact,22,16,586,26795
Coupe,Mazda,RX-8,2011,premium unleaded (required),212,2,AUTOMATIC,rear wheel drive,4,Performance,Compact,23,16,586,26795
Coupe,McLaren,570S,2016,premium unleaded (required),562,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,23,16,416,184900
Coupe,McLaren,650S Coupe,2015,premium unleaded (required),641,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,22,16,416,265500
Convertible,McLaren,650S Spider,2015,premium unleaded (required),641,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,22,16,416,280225
Coupe,McLaren,MP4-12C,2012,premium unleaded (required),592,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,22,15,416,229000
Coupe,McLaren,MP4-12C,2013,premium unleaded (required),616,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,22,15,416,239400
4dr SUV,Mercedes-Benz,GL-Class,2014,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,17,13,617,118160
4dr SUV,Mercedes-Benz,GL-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,17,13,617,119450
4dr SUV,Mercedes-Benz,GL-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,17,13,617,119450
4dr SUV,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,29,23,617,48300
4dr SUV,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,29,22,617,49580
4dr SUV,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,28,22,617,49900
4dr SUV,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,18,14,617,109300
4dr SUV,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,18,14,617,110650
4dr SUV,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,99950
4dr SUV,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,107100
4dr SUV,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,108840
4dr SUV,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,101690
4dr SUV,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,17,13,617,124100
4dr SUV,Mercedes-Benz,M-Class,2013,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,96100
4dr SUV,Mercedes-Benz,M-Class,2014,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,97250
4dr SUV,Mercedes-Benz,M-Class,2015,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,17,13,617,98400
4dr SUV,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,23,17,617,69650
4dr SUV,Mercedes-Benz,GL-Class,2014,premium unleaded (required),362,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,19,14,617,64550
4dr SUV,Mercedes-Benz,GL-Class,2015,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,21,17,617,65200
4dr SUV,Mercedes-Benz,GL-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,21,17,617,65200
4dr SUV,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,35,25,617,31300
4dr SUV,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,32,24,617,33300
4dr SUV,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,35,25,617,32500
4dr SUV,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,32,24,617,34500
4dr SUV,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,33,24,617,32850
4dr SUV,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,31,23,617,34850
4dr SUV,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,28,22,617,38950
4dr SUV,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,28,21,617,40950
4dr SUV,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,28,22,617,39150
4dr SUV,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,28,21,617,41150
4dr SUV,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,24,18,617,51100
4dr SUV,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,22,17,617,53600
4dr SUV,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,23,18,617,52000
4dr SUV,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,22,18,617,54500
4dr SUV,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,24,19,617,39090
4dr SUV,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,24,19,617,39480
4dr SUV,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,22,17,617,68700
4dr SUV,Mercedes-Benz,M-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,23,18,617,49770
4dr SUV,Mercedes-Benz,M-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,23,18,617,47270
4dr SUV,Mercedes-Benz,M-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,22,17,617,50290
4dr SUV,Mercedes-Benz,M-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,24,18,617,47790
4dr SUV,Mercedes-Benz,M-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,24,18,617,48300
4dr SUV,Mercedes-Benz,M-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,22,17,617,50800
Wagon,Mercedes-Benz,R-Class,2010,premium unleaded (required),268,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,19,14,617,49300
Wagon,Mercedes-Benz,R-Class,2011,premium unleaded (required),268,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,19,15,617,50240
Wagon,Mercedes-Benz,R-Class,2012,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,21,16,617,52690
4dr SUV,Mercedes-Benz,GL-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,26,19,617,63000
4dr SUV,Mercedes-Benz,GL-Class,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,26,19,617,63600
4dr SUV,Mercedes-Benz,GL-Class,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,26,19,617,63600
4dr SUV,Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,29,22,617,52500
4dr SUV,Mercedes-Benz,GLK-Class,2013,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,33,24,617,38590
4dr SUV,Mercedes-Benz,GLK-Class,2014,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,33,24,617,38980
4dr SUV,Mercedes-Benz,GLK-Class,2015,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,33,24,617,39400
4dr SUV,Mercedes-Benz,M-Class,2013,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,28,20,617,51270
4dr SUV,Mercedes-Benz,M-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,28,20,617,51790
4dr SUV,Mercedes-Benz,M-Class,2015,diesel,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,29,22,617,49800
Wagon,Mercedes-Benz,R-Class,2010,diesel,210,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,24,18,617,50800
Wagon,Mercedes-Benz,R-Class,2011,diesel,210,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,24,18,617,51740
Wagon,Mercedes-Benz,R-Class,2012,diesel,210,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,23,18,617,53840
4dr SUV,Mercedes-Benz,GL-Class,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,18,13,617,88600
4dr SUV,Mercedes-Benz,GL-Class,2015,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,18,13,617,89950
4dr SUV,Mercedes-Benz,GL-Class,2016,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,18,13,617,89950
4dr SUV,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,23,17,617,65100
4dr SUV,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,22,18,617,64600
4dr SUV,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,23,18,617,65650
4dr SUV,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,25,19,617,37090
4dr SUV,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,25,19,617,37480
4dr SUV,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,25,19,617,37900
4dr SUV,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,25,18,617,39900
4dr SUV,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),449,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,18,14,617,93850
4dr SUV,Mercedes-Benz,M-Class,2013,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,20,14,617,58800
4dr SUV,Mercedes-Benz,M-Class,2014,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,19,14,617,59450
4dr SUV,Mercedes-Benz,M-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,22,18,617,62900
Sedan,Mercedes-Benz,300-Class,1991,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,30,23,617,2000
Sedan,Mercedes-Benz,300-Class,1992,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,29,23,617,2000
Sedan,Mercedes-Benz,300-Class,1992,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,22,18,617,2547
Sedan,Mercedes-Benz,300-Class,1993,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,30,23,617,2000
Sedan,Mercedes-Benz,300-Class,1993,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,22,18,617,2729
Sedan,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,23,19,617,2144
Sedan,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,23,19,617,2098
Sedan,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,23,19,617,2178
Sedan,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,23,19,617,2311
Sedan,Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,38,27,617,54300
Sedan,Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,38,27,617,54300
Sedan,Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,42,28,617,51800
Sedan,Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,42,28,617,51800
Sedan,Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,38,27,617,55150
Sedan,Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,38,27,617,55150
Sedan,Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,42,28,617,52650
Sedan,Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,42,28,617,52650
Coupe,Mercedes-Benz,AMG GT,2016,premium unleaded (required),503,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,22,16,617,129900
Coupe,Mercedes-Benz,AMG GT,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,22,16,617,131200
Coupe,Mercedes-Benz,AMG GT,2017,premium unleaded (required),456,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,22,16,617,111200
Coupe,Mercedes-Benz,SLR McLaren,2007,premium unleaded (required),641,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,16,11,617,480000
Convertible,Mercedes-Benz,SLR McLaren,2008,premium unleaded (required),617,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,16,12,617,495000
Convertible,Mercedes-Benz,SLR McLaren,2009,premium unleaded (required),617,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,16,12,617,495000
